connector_evse_id,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region
IT*F2X*EF2XITA5504*2,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831807,11.159944,alpitronic GmbH,3675.039000000002,96,2499.03,,,,,Toscana,0.0877
IT*F2X*EF2XITN1003*1,Area di Servizio - Sillaro Est,A14 - Autostrada Adriatica,40024,44.429238,11.600258,alpitronic GmbH,1404.4319999999998,39,955.01,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITN1003*2,Area di Servizio - Sillaro Est,A14 - Autostrada Adriatica,40024,44.429238,11.600258,alpitronic GmbH,2555.301,66,1737.56,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITN1004*1,Area di Servizio - Sillaro Est,A14 - Autostrada Adriatica,40024,44.429191,11.600233,alpitronic GmbH,2674.9509999999996,82,1819.73,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITN1004*2,Area di Servizio - Sillaro Est,A14 - Autostrada Adriatica,40024,44.429191,11.600233,alpitronic GmbH,2111.3370000000004,60,1436.78,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITA8503*1,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.87604,12.019031,alpitronic GmbH,1672.7469999999994,47,1138.81,,,,,Umbria,0.0385
IT*F2X*EF2XITA8503*2,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.87604,12.019031,alpitronic GmbH,2097.623,51,1426.39,,,,,Umbria,0.0385
IT*F2X*EF2XITMXPP51*1,Aeroporto - Malpensa Prime,Aeroporto Milano Malpensa PRIME,21019,45.636198,8.712838,FIMER SPA,66.792,15,30.05,22.0,Somma Lombardo,57.21,892.0,Lombardia,0.0767
IT*F2X*EF2XITMXPP51*2,Aeroporto - Malpensa Prime,Aeroporto Milano Malpensa PRIME,21019,45.636198,8.712838,FIMER SPA,46.331999999999994,8,20.84,22.0,Somma Lombardo,39.64,2336.0,Lombardia,0.0767
IT*F2X*EF2XITB4003*1,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.68651,13.18873,alpitronic GmbH,2501.4169999999995,92,1701.05,,,,,Lazio,0.0694
IT*F2X*EF2XITB4003*2,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.68651,13.18873,alpitronic GmbH,2500.243,81,1685.04,,,,,Lazio,0.0694
IT*F2X*EF2XITB4004*1,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.686475,13.188683,alpitronic GmbH,7081.792999999995,213,4804.95,,,,,Lazio,0.0694
IT*F2X*EF2XITB4004*2,Area di Servizio - La Macchia Est,Autostrada del Sole,3012,41.686475,13.188683,alpitronic GmbH,4473.566000000002,135,3061.84,,,,,Lazio,0.0694
IT*F2X*EF2XITB4103*1,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.68595,13.18764,alpitronic GmbH,3390.3209999999976,110,2262.53,,,,,Lazio,0.0694
IT*F2X*EF2XITB4103*2,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.68595,13.18764,alpitronic GmbH,1641.4199999999998,50,1089.42,,,,,Lazio,0.0694
IT*F2X*EF2XITB4104*1,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.685892,13.187719,alpitronic GmbH,1820.0149999999996,58,1206.91,,,,,Lazio,0.0694
IT*F2X*EF2XITB4104*2,Area di Servizio - La Macchia Ovest,Autostrada del Sole,3012,41.685892,13.187719,alpitronic GmbH,509.8620000000001,22,321.79,,,,,Lazio,0.0694
IT*F2X*EF2XITMXPP01*1,Aeroporto - Malpensa Prime,Aeroporto Milano Malpensa PRIME,21019,45.636207,8.712917,alpitronic GmbH,6363.384000000002,247,4327.47,150.0,Somma Lombardo,2839.98,4872.0,Lombardia,0.0767
IT*F2X*EF2XITMXPP01*2,Aeroporto - Malpensa Prime,Aeroporto Milano Malpensa PRIME,21019,45.636207,8.712917,alpitronic GmbH,4522.526,169,3085.67,150.0,Somma Lombardo,1174.28,1976.0,Lombardia,0.0767
IT*F2X*EF2XITP4151*2,Area di Servizio - Calaggio Sud,A16 Autostrada dei due Mari,83059,41.064668,15.314502,EVTEC,72.498,7,39.87,62.5,Vallata,123.87,510.0,Campania,0.0206
IT*F2X*EF2XITP4151*3,Area di Servizio - Calaggio Sud,A16 Autostrada dei due Mari,83059,41.064668,15.314502,EVTEC,311.85899999999987,52,140.38,22.0,Vallata,160.08,2228.0,Campania,0.0206
IT*F2X*EF2XITB5701*1,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885732,14.316923,UNKNOWN,1638.0500000000004,58,1107.05,300.0,Casoria,240.49,395.0,Campania,0.0206
IT*F2X*EF2XITB5701*2,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885732,14.316923,UNKNOWN,3273.4009999999994,108,2269.59,300.0,Casoria,309.01,344.0,Campania,0.0206
IT*F2X*EF2XITB5702*1,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885796,14.316911,alpitronic GmbH,7801.737000000001,265,5303.54,300.0,Casoria,733.46,825.0,Campania,0.0206
IT*F2X*EF2XITB5702*2,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885796,14.316911,alpitronic GmbH,9499.569000000003,295,6453.0,300.0,Casoria,1092.0,1473.0,Campania,0.0206
IT*F2X*EF2XITB5751*1,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885845,14.316871,UNKNOWN,834.2180000000001,41,458.53,62.5,Casoria,100.09,291.0,Campania,0.0206
IT*F2X*EF2XITB5751*2,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885845,14.316871,UNKNOWN,79.95400000000001,7,43.98,62.5,Casoria,5.32,23.0,Campania,0.0206
IT*F2X*EF2XITB5751*3,Area di Servizio - Cittadella,A1 - Autostrada del Sole,80026,40.885845,14.316871,UNKNOWN,264.85499999999996,56,118.86,22.0,Casoria,37.83,795.0,Campania,0.0206
IT*F2X*EF2XITP4051*1,Area di Servizio - Calaggio Nord,A16 Autostrada dei due Mari,83059,41.06671,15.315796,EVTEC,1866.323,77,1026.8,62.5,Vallata,632.0,1475.0,Campania,0.0206
IT*F2X*EF2XITT0201*1,Area di Servizio - Doganella Ovest,A56,80144,40.873302,14.279745,alpitronic GmbH,33646.35800000001,1109,24531.43,300.0,Napoli,17183.98,32900.0,Campania,0.0206
IT*F2X*EF2XITT0201*2,Area di Servizio - Doganella Ovest,A56,80144,40.873302,14.279745,alpitronic GmbH,27428.265000000025,880,20033.45,300.0,Napoli,12501.31,26058.0,Campania,0.0206
IT*F2X*EF2XITT0202*1,Area di Servizio - Doganella Ovest,A56,80144,40.873302,14.279745,alpitronic GmbH,29081.897000000008,952,21343.86,300.0,Napoli,14346.11,28420.0,Campania,0.0206
IT*F2X*EF2XITP4051*2,Area di Servizio - Calaggio Nord,A16 Autostrada dei due Mari,83059,41.06671,15.315796,EVTEC,253.909,10,139.65,62.5,Vallata,202.03,796.0,Campania,0.0206
IT*F2X*EF2XITT0202*2,Area di Servizio - Doganella Ovest,A56,80144,40.873302,14.279745,alpitronic GmbH,28627.90699999998,933,21335.52,300.0,Napoli,12267.54,25899.0,Campania,0.0206
IT*F2X*EF2XITO2001*1,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591279,15.5017,alpitronic GmbH,8949.050999999998,255,6076.75,300.0,Foggia,213.57,310.0,Puglia,0.0246
IT*F2X*EF2XITO2001*2,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591279,15.5017,alpitronic GmbH,9164.876000000006,242,6228.9,300.0,Foggia,214.96,259.0,Puglia,0.0246
IT*F2X*EF2XITO2002*1,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591304,15.501731,alpitronic GmbH,13323.486999999996,374,9075.89,300.0,Foggia,428.28,464.0,Puglia,0.0246
IT*F2X*EF2XITP4051*3,Area di Servizio - Calaggio Nord,A16 Autostrada dei due Mari,83059,41.06671,15.315796,EVTEC,724.9750000000004,84,326.4,22.0,Vallata,262.61,2703.0,Campania,0.0206
IT*F2X*EF2XITO2002*2,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591304,15.501731,alpitronic GmbH,8754.635,242,5949.65,300.0,Foggia,247.1,325.0,Puglia,0.0246
IT*F2X*EF2XITO2051*1,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591331,15.501649,EVTEC,996.0340000000002,45,547.22,62.5,Foggia,0.0,5.0,Puglia,0.0246
IT*F2X*EF2XITO2051*2,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591331,15.501649,EVTEC,99.18,6,54.55,,,,,Puglia,0.0246
IT*F2X*EF2XITO2051*3,Area di Servizio - Gargano Est,A14 - Autostrada Adriatica,71100,41.591331,15.501649,EVTEC,116.77,44,52.22,22.0,Foggia,0.81,33.0,Puglia,0.0246
IT*F2X*EF2XITO2101*1,Area di Servizio - Gargano Ovest,A14 - Autostrada Adriatica,71121,41.590938,15.500337,alpitronic GmbH,11349.065,349,7698.27,300.0,Foggia,1080.77,1220.0,Puglia,0.0246
IT*F2X*EF2XITO2101*2,Area di Servizio - Gargano Ovest,A14 - Autostrada Adriatica,71121,41.590938,15.500337,alpitronic GmbH,12673.96499999999,354,8614.89,300.0,Foggia,1552.06,1733.0,Puglia,0.0246
IT*F2X*EF2XITO2102*1,Area di Servizio - Gargano Ovest,A14 - Autostrada Adriatica,71121,41.590956,15.500268,alpitronic GmbH,12392.087000000009,368,8406.4,300.0,Foggia,1747.11,2034.0,Puglia,0.0246
IT*F2X*EF2XITO2102*2,Area di Servizio - Gargano Ovest,A14 - Autostrada Adriatica,71121,41.590956,15.500268,alpitronic GmbH,8366.163999999999,227,5691.13,300.0,Foggia,964.08,1121.0,Puglia,0.0246
IT*F2X*EF2XITJ3051*1,Area di Servizio - Aurelia Sud,Autostrada dei fiori,17100,44.28765,8.440903,EVTEC,2849.2399999999993,120,1568.88,62.5,Savona,1278.17,2904.0,Liguria,0.0664
IT*F2X*EF2XITJ3051*2,Area di Servizio - Aurelia Sud,Autostrada dei fiori,17100,44.28765,8.440903,EVTEC,511.734,35,281.47,62.5,Savona,219.61,926.0,Liguria,0.0664
IT*F2X*EF2XITJ3051*3,Area di Servizio - Aurelia Sud,Autostrada dei fiori,17100,44.28765,8.440903,EVTEC,894.9170000000001,103,402.73,22.0,Savona,303.65,5510.0,Liguria,0.0664
IT*F2X*EF2XITL9151*1,Area di Servizio - Sant'Ilario Sud,A12 Autostrada Azzurra,16167,44.392512,9.044875,EVTEC,3111.1559999999995,160,1711.18,62.5,Genova,1196.65,2767.0,Liguria,0.0664
IT*F2X*EF2XITL9151*2,Area di Servizio - Sant'Ilario Sud,A12 Autostrada Azzurra,16167,44.392512,9.044875,EVTEC,222.701,14,122.48,62.5,Genova,144.17,516.0,Liguria,0.0664
IT*F2X*EF2XITL9151*3,Area di Servizio - Sant'Ilario Sud,A12 Autostrada Azzurra,16167,44.392512,9.044875,EVTEC,669.2580000000003,115,301.23,22.0,Genova,200.7,2849.0,Liguria,0.0664
IT*F2X*EF2XITL9051*1,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393366,9.046565,EVTEC,3019.836,134,1660.95,62.5,Genova,957.22,2184.0,Liguria,0.0664
IT*F2X*EF2XITL9051*2,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393366,9.046565,EVTEC,582.9279999999999,35,320.61,62.5,Genova,200.0,836.0,Liguria,0.0664
IT*F2X*EF2XITL9051*3,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393366,9.046565,EVTEC,610.2460000000001,121,274.62,22.0,Genova,224.38,2848.0,Liguria,0.0664
